x,y
0.08111,0
0.0727,0
0.06038,0
0.06062,0
0.05211,0
0.0513,0
0.0687,0
0.0443,0
0.06086,0
0.11478,0
0.073,0
0.08743,1
0.20533,0
0.1469,0
0.066,0
0.07733,0
0.07362,0
0.05383,0
0.07882,0
0.06811,0
0.06712,0
0.04757,0
0.03886,0
0.05471,0
0.04844,0
0.0789,0
0.05514,0
0.06671,0
0.05313,0
0.068,0
0.0661,0
0.0428,0
0.05943,0
0.122,0
0.10025,0
0.083,0
0.0766,0
0.1206,0
0.10375,0
0.08744,0
0.06914,0
0.1396,0
0.1067,0
0.12611,0
0.08786,0
0.05357,0
0.06257,0
0.0775,0
0.09244,0
0.1176,0
0.07129,0
0.077,0
0.07811,0
0.04443,0
0.065,0
0.0582,0
0.04586,0
0.06756,0
0.07556,0
0.07225,0
0.0735,0
0.0791,1
0.20429,0
0.0946,0
0.09586,0
0.061,0
0.06967,0
0.06857,0
0.05683,0
0.05729,0
0.04357,0
0.0635,0
0.077,0
